task,episode,step_index,candidates_json,selected_label,selected_action,curr_state_after,done,confidence,entropy,option_probs,score_status
boilWater,boilWater-7,2,"[{""action"": ""pick_up"", ""obj1"": ""Pot"", ""obj2"": null}, {""action"": ""toggle_off"", ""obj1"": ""StoveBurner-4"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bottle"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Kettle"", ""obj2"": null}]",E,null,,True,0.9999999849734704,1.836028125662054e-07,"{""A"": 1.1861119973112357e-08, ""B"": 1.1032560157654445e-09, ""C"": 9.999999849734715e-13, ""D"": 2.061153591466572e-09, ""E"": 0.9999999849734704}",available
boilWater,boilWater-8,0,"[{""action"": ""put_in"", ""obj1"": ""Bowl"", ""obj2"": ""Sink""}, {""action"": ""put_on"", ""obj1"": ""Bowl"", ""obj2"": ""CounterTop""}, {""action"": ""toggle_on"", ""obj1"": ""Faucet"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Bowl"", ""obj2"": ""StoveBurner-4""}]",A,"{""action"": ""put_in"", ""obj1"": ""Bowl"", ""obj2"": ""Sink""}","faucet (turned off), sink, bowl. bowl is inside sink. nothing is inside robot gripper.",False,0.9999974230982938,2.3737458413050276e-05,"{""A"": 0.9999974230982938, ""B"": 2.3823631373441403e-07, ""C"": 1.7603414869860277e-06, ""D"": 3.9278527790711747e-07, ""E"": 1.8553862769240653e-07}",available
boilWater,boilWater-8,1,"[{""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""Faucet"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bottle"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Pot"", ""obj2"": null}]",B,"{""action"": ""toggle_on"", ""obj1"": ""Faucet"", ""obj2"": null}","sink, faucet (turned on), bowl. bowl is inside sink. nothing is inside robot gripper.",False,0.9999992715887472,7.058034415425633e-06,"{""A"": 6.475945624393312e-07, ""B"": 0.9999992715887472, ""C"": 1.7257826987278785e-08, ""D"": 2.2159488488465594e-08, ""E"": 4.1399374787341714e-08}",available
boilWater,boilWater-8,2,"[{""action"": ""toggle_off"", ""obj1"": ""Faucet"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""Faucet-1"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""Faucet-2"", ""obj2"": null}]",B,"{""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}","sink, faucet (turned on), bowl. bowl is inside robot gripper.",False,0.9963525563350527,0.016144552332034393,"{""A"": 0.0031711725367078443, ""B"": 0.9963525563350527, ""C"": 0.00015788338389136598, ""D"": 0.00026030569331180907, ""E"": 5.808205103621201e-05}",available
boilWater,boilWater-8,3,"[{""action"": ""put_in"", ""obj1"": ""Bowl"", ""obj2"": ""Sink""}, {""action"": ""put_in"", ""obj1"": ""Bowl"", ""obj2"": ""SinkBasin""}, {""action"": ""put_in"", ""obj1"": ""Bowl"", ""obj2"": ""Sink-1""}, {""action"": ""put_in"", ""obj1"": ""Bowl"", ""obj2"": ""Sink-2""}]",A,"{""action"": ""put_in"", ""obj1"": ""Bowl"", ""obj2"": ""Sink""}","sink, faucet (turned on), bowl. bowl is inside sink. bowl is on the left of lettuce. nothing is inside robot gripper.",False,0.9990883553703316,0.004534623999779273,"{""A"": 0.9990883553703316, ""B"": 0.0009110505348414598, ""C"": 5.03888051508125e-07, ""D"": 8.75626137681279e-08, ""E"": 2.644161821416543e-09}",available
boilWater,boilWater-8,4,"[{""action"": ""toggle_off"", ""obj1"": ""Faucet"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""StoveBurner-4"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Bowl"", ""obj2"": ""StoveBurner-4""}]",A,"{""action"": ""toggle_off"", ""obj1"": ""Faucet"", ""obj2"": null}","faucet (turned off), sink, bowl. bowl is inside sink. nothing is inside robot gripper.",False,0.9889780444720463,0.03785018521818265,"{""A"": 0.9889780444720463, ""B"": 0.010986551748816992, ""C"": 4.176306466856736e-06, ""D"": 1.0018438403377646e-05, ""E"": 2.1209034266383533e-05}",available
boilWater,boilWater-8,5,"[{""action"": ""toggle_on"", ""obj1"": ""Faucet"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Pot"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Kettle"", ""obj2"": null}]",A,"{""action"": ""toggle_on"", ""obj1"": ""Faucet"", ""obj2"": null}","sink, faucet (turned on), bowl. bowl is inside sink. nothing is inside robot gripper.",False,0.9999998540293036,1.5779423566522843e-06,"{""A"": 0.9999998540293036, ""B"": 1.1253518008065355e-07, ""C"": 2.3355931500715288e-09, ""D"": 2.6465737649970288e-09, ""E"": 2.84533494454068e-08}",available
boilWater,boilWater-8,6,"[{""action"": ""toggle_off"", ""obj1"": ""Faucet"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""toggle_off"", ""obj1"": ""Faucet-1"", ""obj2"": null}, {""action"": ""toggle_off"", ""obj1"": ""Faucet-2"", ""obj2"": null}]",A,"{""action"": ""toggle_off"", ""obj1"": ""Faucet"", ""obj2"": null}","faucet (turned off), sink, bowl. bowl is inside sink. nothing is inside robot gripper.",False,0.9913726949667354,0.03101777497940432,"{""A"": 0.9913726949667354, ""B"": 0.008577052959695816, ""C"": 4.999964180873207e-07, ""D"": 4.7438339339379725e-06, ""E"": 4.500824321675694e-05}",available
boilWater,boilWater-8,7,"[{""action"": ""toggle_on"", ""obj1"": ""Faucet"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Cabinet"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}]",A,"{""action"": ""toggle_on"", ""obj1"": ""Faucet"", ""obj2"": null}","sink, faucet (turned on), bowl. bowl is inside sink. nothing is inside robot gripper.",False,0.9999998063873694,2.073087760245626e-06,"{""A"": 0.9999998063873694, ""B"": 1.4449802461092448e-07, ""C"": 2.7497771393214478e-08, ""D"": 2.061153622438558e-09, ""E"": 1.9555681087850496e-08}",available
boilWater,boilWater-8,8,"[{""action"": ""toggle_off"", ""obj1"": ""Faucet"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Bowl"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Bowl"", ""obj2"": ""SinkBasin""}]",A,"{""action"": ""toggle_off"", ""obj1"": ""Faucet"", ""obj2"": null}","faucet (turned off), sink, bowl. bowl is inside sink. nothing is inside robot gripper.",False,0.9819996673473361,0.056090382098878705,"{""A"": 0.9819996673473361, ""B"": 0.01798594811335391, ""C"": 2.6509847231852936e-07, ""D"": 1.3462811285497763e-06, ""E"": 1.2773159709154912e-05}",available
boilWater,boilWater-8,9,"[{""action"": ""toggle_on"", ""obj1"": ""Faucet"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Bowl"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Cabinet"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}]",A,"{""action"": ""toggle_on"", ""obj1"": ""Faucet"", ""obj2"": null}","sink, faucet (turned on), bowl. bowl is inside sink. nothing is inside robot gripper.",False,0.9999998897670538,1.207230444751827e-06,"{""A"": 0.9999998897670538, ""B"": 8.76424895020403e-08, ""C"": 9.736201124811033e-10, ""D"": 2.0611537942969297e-09, ""E"": 1.955568271839733e-08}",available
boilWater,boilWater-9,0,"[{""action"": ""toggle_on"", ""obj1"": ""StoveBurner-4"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Pot"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Pot"", ""obj2"": ""StoveBurner-2""}, {""action"": ""toggle_off"", ""obj1"": ""StoveBurner-2"", ""obj2"": null}]",A,"{""action"": ""toggle_on"", ""obj1"": ""StoveBurner-4"", ""obj2"": null}","second stove burner (turned on), fourth stove burner (turned on), pot (filled with water and clean), third stove burner (turned off), first stove burner (turned off). pot is on top of fourth stove burner. nothing is inside robot gripper.",False,0.9999999984704215,2.1199305975818935e-08,"{""A"": 0.9999999984704215, ""B"": 9.736200298117282e-10, ""C"": 1.4930946739133587e-10, ""D"": 9.056076975820886e-11, ""E"": 3.160881449478876e-10}",available
boilWater,boilWater-9,1,"[{""action"": ""pick_up"", ""obj1"": ""Pot"", ""obj2"": null}, {""action"": ""toggle_off"", ""obj1"": ""StoveBurner-1"", ""obj2"": null}, {""action"": ""toggle_off"", ""obj1"": ""StoveBurner-2"", ""obj2"": null}, {""action"": ""toggle_off"", ""obj1"": ""StoveBurner-4"", ""obj2"": null}]",E,null,,True,0.9999999895479831,1.3167485884144336e-07,"{""A"": 6.348800049685914e-09, ""B"": 2.998960793512118e-09, ""C"": 1.1032560208123032e-09, ""D"": 9.99999989547984e-13, ""E"": 0.9999999895479831}",available
cookEgg,cookEgg-1,0,"[{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Pan"", ""obj2"": null}, {""action"": ""toggle_off"", ""obj1"": ""StoveKnob"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Plate"", ""obj2"": null}]",A,"{""action"": ""open"", ""obj1"": ""Fridge"", ""obj2"": null}",fridge (open). nothing is inside robot gripper.,False,0.9999976480557485,2.070213935840637e-05,"{""A"": 0.9999976480557485, ""B"": 2.260325067114177e-06, ""C"": 2.5109943345873698e-08, ""D"": 2.5109943345873698e-08, ""E"": 4.139929770041711e-08}",available
cookEgg,cookEgg-1,1,"[{""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Pan"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""StoveBurner"", ""obj2"": null}, {""action"": ""close"", ""obj1"": ""Fridge"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}","first stove burner (turned on), fourth stove burner (turned off), third stove burner (turned off), egg (not sliced and not cracked), pan (clean), second stove burner (turned off). pan is above stove knob. egg is inside robot gripper.",False,0.99959228560309,0.002410024764867605,"{""A"": 0.99959228560309, ""B"": 0.00020338535908511916, ""C"": 8.311894765108233e-07, ""D"": 0.00020338535908511916, ""E"": 1.1248926322688411e-07}",available
cookEgg,cookEgg-1,2,"[{""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""CounterTop-1""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""CounterTop-2""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""CounterTop-3""}]",A,"{""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""CounterTop""}","egg (not sliced and not cracked), second stove burner (turned off). egg is on the left of spatula. egg is on top of first countertop. nothing is inside robot gripper.",False,0.9999269757072713,0.000522617425189152,"{""A"": 0.9999269757072713, ""B"": 3.53549087588853e-05, ""C"": 2.7534430626837944e-05, ""D"": 1.012935095197499e-05, ""E"": 5.6023910341333375e-09}",available
cookEgg,cookEgg-1,3,"[{""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Pan"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""StoveBurner"", ""obj2"": null}, {""action"": ""open"", ""obj1"": ""Cabinet"", ""obj2"": null}]",B,"{""action"": ""pick_up"", ""obj1"": ""Pan"", ""obj2"": null}","first stove burner (turned on), fourth stove burner (turned off), third stove burner (turned off), pan (clean), second stove burner (turned off). pan is inside robot gripper.",False,0.9999980183344258,1.7925003157440752e-05,"{""A"": 6.825590357542018e-08, ""B"": 0.9999980183344258, ""C"": 1.7603429545652396e-06, ""D"": 2.9989551047989332e-09, ""E"": 1.500677608845534e-07}",available
cookEgg,cookEgg-1,4,"[{""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""StoveBurner""}, {""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""StoveBurner-1""}, {""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""StoveBurner-2""}, {""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""StoveBurner-3""}]",A,"{""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""StoveBurner""}","first stove burner (turned on), fourth stove burner (turned off), third stove burner (turned off), pan (clean), second stove burner (turned off). pan is on top of first stove burner. pan is on the right of stove knob. nothing is inside robot gripper.",False,0.9525661822706813,0.11865994020749979,"{""A"": 0.9525661822706813, ""B"": 0.04742548276516232, ""C"": 4.5581425851147e-06, ""D"": 3.549885014638446e-06, ""E"": 2.2693655651557767e-07}",available
cookEgg,cookEgg-1,5,"[{""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""StoveKnob"", ""obj2"": null}, {""action"": ""crack_obj"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""ButterKnife"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}","egg (not sliced and not cracked), second stove burner (turned off). egg is inside robot gripper.",False,0.9999986469275484,1.267771721192633e-05,"{""A"": 0.9999986469275484, ""B"": 2.699576016786722e-07, ""C"": 1.067703026574781e-06, ""D"": 4.944441232226438e-09, ""E"": 1.0467382170763764e-08}",available
cookEgg,cookEgg-1,6,"[{""action"": ""crack_obj"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""CounterTop-1""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""CounterTop-2""}]",A,"{""action"": ""crack_obj"", ""obj1"": ""Egg"", ""obj2"": null}","cracked egg, second stove burner (turned off). cracked egg is inside robot gripper.",False,0.9999999531293582,5.5487084939704e-07,"{""A"": 0.9999999531293582, ""B"": 2.51099903805184e-08, ""C"": 6.348799818471344e-09, ""D"": 4.944450270189076e-09, ""E"": 1.0467401304130817e-08}",available
cookEgg,cookEgg-1,7,"[{""action"": ""put_in"", ""obj1"": ""Egg"", ""obj2"": ""Pan""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""Pan""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""Plate""}]",A,"{""action"": ""put_in"", ""obj1"": ""Egg"", ""obj2"": ""Pan""}","cracked egg, first stove burner (turned on), fourth stove burner (turned off), third stove burner (turned off), pan (clean), second stove burner (turned off). cracked egg is above stove knob. cracked egg is on top of first stove burner. cracked egg is inside pan. pan is on top of first stove burner. pan is above stove knob. nothing is inside robot gripper.",False,0.9999957850173983,3.694394837172288e-05,"{""A"": 0.9999957850173983, ""B"": 3.288744695151366e-06, ""C"": 1.444973573751988e-07, ""D"": 2.1024241441593233e-07, ""E"": 5.714981346781848e-07}",available
cookEgg,cookEgg-1,8,"[{""action"": ""pick_up"", ""obj1"": ""Pan"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""toggle_off"", ""obj1"": ""StoveBurner"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Egg"", ""obj2"": ""StoveBurner""}]",E,null,,True,0.9999999981055689,2.6034316364476376e-08,"{""A"": 9.736200294565005e-10, ""B"": 4.5990553699397235e-10, ""C"": 9.9999999810557e-13, ""D"": 4.5990553699397235e-10, ""E"": 0.9999999981055689}",available
cookEgg,cookEgg-10,0,"[{""action"": ""toggle_on"", ""obj1"": ""StoveBurner"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""StoveKnob"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Pan"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""EggCracked"", ""obj2"": null}]",E,null,,True,0.919563535467862,0.20310860749311893,"{""A"": 0.05878572962815098, ""B"": 0.021626061364459683, ""C"": 9.315264614773083e-06, ""D"": 1.5358274912576618e-05, ""E"": 0.919563535467862}",available
cookEgg,cookEgg-2,0,"[{""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""CounterTop-1""}, {""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""CounterTop-2""}, {""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""CounterTop-3""}]",A,"{""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""CounterTop""}","pan (clean), egg (not sliced and not cracked). egg is on the left of pan. egg is on top of first countertop. pan is on the left of salt shaker. pan is on the right of kettle. pan is on the left of pepper shaker. pan is on the left of spatula. pan is on top of first countertop. nothing is inside robot gripper.",False,0.9998555292544584,0.0009583048057398018,"{""A"": 0.9998555292544584, ""B"": 9.609772670719004e-05, ""C"": 3.535237799888706e-05, ""D"": 1.3005413062312163e-05, ""E"": 1.522777311463265e-08}",available
cookEgg,cookEgg-2,1,"[{""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""pick_up"", ""obj1"": ""Pan"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""StoveKnob"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""StoveBurner""}]",B,"{""action"": ""pick_up"", ""obj1"": ""Pan"", ""obj2"": null}","pan (clean), egg (not sliced and not cracked). egg is on top of first countertop. pan is inside robot gripper.",False,0.9990566620230953,0.004764891581098934,"{""A"": 0.0009110218267997236, ""B"": 0.9990566620230953, ""C"": 4.7806015186183995e-06, ""D"": 2.75104622919585e-05, ""E"": 2.508629442810452e-08}",available
cookEgg,cookEgg-2,2,"[{""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""StoveBurner""}, {""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""StoveBurner-1""}, {""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""StoveBurner-2""}, {""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""StoveBurner-3""}]",A,"{""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""StoveBurner""}","first stove burner (turned on), fourth stove burner (turned off), third stove burner (turned off), pan (clean), second stove burner (turned off). pan is inside robot gripper.",False,0.9241300016244,0.1669539774949966,"{""A"": 0.9241300016244, ""B"": 0.07585721612862553, ""C"": 4.4220719600820516e-06, ""D"": 5.678052791167533e-06, ""E"": 2.6821222232453045e-06}",available
cookEgg,cookEgg-2,3,"[{""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""StoveBurner"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""StoveBurner-1"", ""obj2"": null}, {""action"": ""toggle_on"", ""obj1"": ""StoveBurner-2"", ""obj2"": null}]",A,"{""action"": ""pick_up"", ""obj1"": ""Egg"", ""obj2"": null}","pan (clean), egg (not sliced and not cracked). egg is on the right of shelving unit. egg is on the right of shelf. egg is on top of first countertop. pan is inside robot gripper.",False,0.9999998592247435,1.5251939767644646e-06,"{""A"": 0.9999998592247435, ""B"": 1.9555682121121534e-08, ""C"": 6.348800451497672e-09, ""D"": 2.3355931622059644e-09, ""E"": 1.125351806653234e-07}",available
cookEgg,cookEgg-2,4,"[{""action"": ""crack_obj"", ""obj1"": ""Egg"", ""obj2"": null}, {""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""CounterTop""}, {""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""CounterTop-1""}, {""action"": ""put_on"", ""obj1"": ""Pan"", ""obj2"": ""CounterTop-2""}]",A,"{""action"": ""crack_obj"", ""obj1"": ""Egg"", ""obj2"": null}","pan (clean), egg (not sliced and not cracked). egg is on the right of shelving unit. egg is on the right of shelf. egg is on top of first countertop. pan is inside robot gripper.",False,0.9999110454676771,0.0006140137231153307,"{""A"": 0.9999110454676771, ""B"": 5.828949614629564e-05, ""C"": 1.7601902646234463e-06, ""D"": 1.3708375564434033e-06, ""E"": 2.7534008355636337e-05}",available
