model,qid,category,n_options,answer,predicted,max_prob,norm_entropy,confidence,correct,score_status,solvability,difficulty
qwen3.5:9b,2016,psychology,10,C,H,0.6526787354222656,0.3854640611759923,0.6145359388240077,0,available,0,hard
qwen3.5:9b,2030,psychology,10,F,J,0.8755619978999416,0.22256731842636637,0.7774326815736337,0,available,1,hard
qwen3.5:9b,2047,psychology,10,F,F,0.9867043032819693,0.04256377444364151,0.9574362255563584,1,available,1,hard
qwen3.5:9b,2055,psychology,10,G,G,0.5826202920129577,0.5140879944374651,0.4859120055625349,1,available,4,easy
qwen3.5:9b,2058,psychology,10,C,C,0.9986978978053878,0.005526317233358606,0.9944736827666414,1,available,5,easy
qwen3.5:9b,2062,psychology,10,C,C,0.9977560788797922,0.008849584211276032,0.991150415788724,1,available,5,easy
qwen3.5:9b,2063,psychology,10,G,G,0.9985991805875643,0.005863192426651446,0.9941368075733485,1,available,5,easy
qwen3.5:9b,2078,psychology,10,J,H,0.3519619347100193,0.7673826378031887,0.23261736219681128,0,available,0,hard
qwen3.5:9b,2093,psychology,10,F,F,0.9941801772080819,0.020686018866071222,0.9793139811339288,1,available,0,hard
qwen3.5:9b,2098,psychology,10,E,B,0.3804377594993878,0.5587111273024545,0.44128887269754546,0,available,0,hard
qwen3.5:9b,2099,psychology,4,A,B,0.8130374890635227,0.41421134175994373,0.5857886582400562,0,available,0,hard
qwen3.5:9b,2108,psychology,10,B,B,0.9983871118156159,0.006695656731608914,0.9933043432683911,1,available,5,easy
qwen3.5:9b,2119,psychology,10,E,E,0.24925613925267864,0.8555347013652677,0.14446529863473234,1,available,1,hard
qwen3.5:9b,2143,psychology,10,G,G,0.9977618038992525,0.00897222945113809,0.9910277705488619,1,available,0,hard
qwen3.5:9b,2155,psychology,9,C,A,0.4215209162019059,0.6184919787126306,0.3815080212873694,0,available,0,hard
qwen3.5:9b,2196,psychology,10,I,G,0.5508108669753149,0.34435680993036955,0.6556431900696305,0,available,0,hard
qwen3.5:9b,2203,psychology,10,J,J,0.9981843196275363,0.007472566183730743,0.9925274338162693,1,available,1,hard
qwen3.5:9b,2207,psychology,10,J,F,0.9130575421631046,0.17462578237433846,0.8253742176256615,0,available,0,hard
qwen3.5:9b,2214,psychology,10,H,B,0.49690821906762234,0.6896762292230191,0.3103237707769809,0,available,0,hard
qwen3.5:9b,2221,psychology,10,C,C,0.988509697994608,0.035246984521512405,0.9647530154784876,1,available,5,easy
qwen3.5:9b,2225,psychology,10,J,C,0.6417399791879295,0.44712601549195763,0.5528739845080424,0,available,3,medium
qwen3.5:9b,2229,psychology,10,C,C,0.9011509875006171,0.18499570033434923,0.8150042996656508,1,available,1,hard
qwen3.5:9b,2234,psychology,10,C,C,0.9989102771464176,0.00472244563178755,0.9952775543682124,1,available,5,easy
qwen3.5:9b,2241,psychology,10,J,C,0.18258034057378544,0.9164242184364688,0.08357578156353118,0,available,0,hard
qwen3.5:9b,2257,psychology,10,D,D,0.9978337989854604,0.008769530034512849,0.9912304699654871,1,available,5,easy
qwen3.5:9b,2264,psychology,10,G,G,0.9842316050862259,0.044967468365456995,0.955032531634543,1,available,3,medium
qwen3.5:9b,2272,psychology,9,E,E,0.7086249147037742,0.30422381617374733,0.6957761838262526,1,available,2,medium
qwen3.5:9b,2273,psychology,10,G,G,0.7997235565806035,0.3605436535376057,0.6394563464623944,1,available,0,hard
qwen3.5:9b,2278,psychology,10,I,I,0.9986634517793872,0.005686815230545359,0.9943131847694546,1,available,5,easy
qwen3.5:9b,2295,psychology,10,J,J,0.9863434418199108,0.043828773606522105,0.9561712263934778,1,available,1,hard
qwen3.5:9b,2302,psychology,10,E,E,0.998255155071237,0.007218648488579453,0.9927813515114206,1,available,5,easy
qwen3.5:9b,2313,psychology,10,E,E,0.9940939997957865,0.019903007853143202,0.9800969921468567,1,available,5,easy
qwen3.5:9b,2315,psychology,9,D,D,0.9968720288796143,0.012452317053296299,0.9875476829467037,1,available,2,medium
qwen3.5:9b,2316,psychology,10,B,B,0.9949026226445097,0.01783870681086592,0.982161293189134,1,available,5,easy
qwen3.5:9b,2330,psychology,10,E,E,0.975890927803538,0.06599664325532106,0.9340033567446789,1,available,1,hard
qwen3.5:9b,2338,psychology,9,D,H,0.4899319877576796,0.599128851682896,0.400871148317104,0,available,1,hard
qwen3.5:9b,2340,psychology,10,J,J,0.7924181137782951,0.3010540542364296,0.6989459457635704,1,available,0,hard
qwen3.5:9b,2349,psychology,10,A,A,0.9925987856627296,0.02548692289898727,0.9745130771010128,1,available,1,hard
qwen3.5:9b,2362,psychology,10,D,D,0.9982609862675839,0.007144851436632141,0.9928551485633679,1,available,5,easy
qwen3.5:9b,2375,psychology,10,D,D,0.8992846913791671,0.16027861156592532,0.8397213884340746,1,available,5,easy
qwen3.5:9b,2381,psychology,10,D,D,0.9938967030612826,0.01905561656960312,0.9809443834303969,1,available,2,medium
qwen3.5:9b,2385,psychology,10,I,I,0.3315608837712893,0.7550025777077751,0.24499742229222488,1,available,0,hard
qwen3.5:9b,2392,psychology,10,I,D,0.43509809033703,0.5769055097922743,0.4230944902077257,0,available,1,hard
qwen3.5:9b,2418,psychology,10,H,H,0.9904051722612132,0.03151251556804286,0.9684874844319571,1,available,5,easy
qwen3.5:9b,2422,psychology,10,B,B,0.9980722239727347,0.007825432494085568,0.9921745675059145,1,available,5,easy
qwen3.5:9b,2423,psychology,10,C,C,0.9996600957041631,0.001621956799098973,0.9983780432009011,1,available,5,easy
qwen3.5:9b,2445,psychology,8,F,F,0.9878316113051209,0.04087740023827961,0.9591225997617204,1,available,0,hard
qwen3.5:9b,2451,psychology,10,D,D,0.9987023252545774,0.005479878769200383,0.9945201212307996,1,available,4,easy
qwen3.5:9b,2455,psychology,10,C,C,0.866715665756116,0.25026824131553727,0.7497317586844627,1,available,3,medium
qwen3.5:9b,2457,psychology,4,A,A,0.5869971790882094,0.6352822477306089,0.36471775226939107,1,available,2,medium
qwen3.5:9b,2464,psychology,10,G,G,0.873760434420612,0.25127491572904576,0.7487250842709543,1,available,3,medium
qwen3.5:9b,2469,psychology,10,D,D,0.998832515985948,0.004983212706588219,0.9950167872934118,1,available,2,medium
qwen3.5:9b,2476,psychology,10,C,C,0.9311641520206112,0.1316412675298343,0.8683587324701657,1,available,5,easy
qwen3.5:9b,2477,psychology,10,I,I,0.9980800320316999,0.007847525169705605,0.9921524748302943,1,available,5,easy
qwen3.5:9b,2479,psychology,10,I,I,0.7752922447916217,0.41635221812185186,0.5836477818781481,1,available,0,hard
qwen3.5:9b,2510,psychology,9,G,D,0.9374756695756133,0.16008560711154293,0.839914392888457,0,available,1,hard
qwen3.5:9b,2513,psychology,10,F,F,0.9569412915841364,0.10321307378380132,0.8967869262161987,1,available,0,hard
qwen3.5:9b,2518,psychology,9,F,F,0.5524857808815077,0.4040529801195632,0.5959470198804369,1,available,0,hard
qwen3.5:9b,2552,psychology,10,B,B,0.9901609488464757,0.03191439492064079,0.9680856050793593,1,available,2,medium
qwen3.5:9b,2564,psychology,10,D,D,0.6780889204044367,0.5446016966175175,0.45539830338248255,1,available,0,hard
qwen3.5:9b,2571,psychology,10,E,E,0.9599635502363502,0.09174118331010973,0.9082588166898903,1,available,0,hard
qwen3.5:9b,2577,psychology,10,H,C,0.3240738143666203,0.7625475206378692,0.23745247936213076,0,available,1,hard
qwen3.5:9b,2588,psychology,10,C,G,0.9947826416249792,0.018759888464978298,0.9812401115350217,0,available,0,hard
qwen3.5:9b,2589,psychology,10,C,C,0.7782762496930995,0.40866257691429797,0.591337423085702,1,available,3,medium
qwen3.5:9b,2592,psychology,9,F,B,0.9786984858080788,0.06477464879264837,0.9352253512073516,0,available,3,medium
qwen3.5:9b,2610,psychology,10,J,J,0.9989455021238767,0.004578735969275892,0.9954212640307241,1,available,5,easy
qwen3.5:9b,2611,psychology,10,G,G,0.9791137183682775,0.06244767856964238,0.9375523214303576,1,available,2,medium
qwen3.5:9b,2623,psychology,10,G,A,0.32694180534835393,0.6183549822965113,0.3816450177034887,0,available,0,hard
qwen3.5:9b,2626,psychology,10,J,G,0.8448268142068809,0.30584772532691645,0.6941522746730835,0,available,0,hard
qwen3.5:9b,2642,psychology,10,A,A,0.9910702194937918,0.029544830229722895,0.9704551697702771,1,available,2,medium
qwen3.5:9b,2653,psychology,10,G,G,0.9846648426104636,0.04731946946612883,0.9526805305338711,1,available,1,hard
qwen3.5:9b,2662,psychology,6,E,C,0.454254959639594,0.7885120396478384,0.21148796035216155,0,available,0,hard
qwen3.5:9b,2665,psychology,6,D,D,0.962853933192289,0.11082851959691768,0.8891714804030824,1,available,3,medium
qwen3.5:9b,2669,psychology,10,G,G,0.9938874425546879,0.02144786480115003,0.97855213519885,1,available,2,medium
qwen3.5:9b,2671,psychology,10,A,A,0.9913076118532907,0.02935659601152613,0.9706434039884738,1,available,5,easy
qwen3.5:9b,2673,psychology,10,A,A,0.9988200330042999,0.005039813747302501,0.9949601862526976,1,available,5,easy
qwen3.5:9b,2686,psychology,10,C,C,0.9582400573155802,0.09041554712208669,0.9095844528779133,1,available,2,medium
qwen3.5:9b,2690,psychology,10,I,I,0.9976436705821968,0.00938141307085466,0.9906185869291453,1,available,1,hard
qwen3.5:9b,2698,psychology,9,H,H,0.8144295456159264,0.2506214181732552,0.7493785818267449,1,available,2,medium
qwen3.5:9b,2699,psychology,10,C,B,0.9276598632028926,0.17523560235011204,0.824764397649888,0,available,2,medium
qwen3.5:9b,2713,psychology,10,C,C,0.9981741310335068,0.007506765629801751,0.9924932343701982,1,available,4,easy
qwen3.5:9b,2734,psychology,10,B,B,0.9986528474371977,0.005625049562356916,0.9943749504376431,1,available,3,medium
qwen3.5:9b,2738,psychology,8,C,C,0.954508411453616,0.10695539685431246,0.8930446031456876,1,available,5,easy
qwen3.5:9b,2744,psychology,10,F,F,0.9969571924963855,0.011125121619782623,0.9888748783802174,1,available,5,easy
qwen3.5:9b,2753,psychology,10,I,I,0.9898651256295434,0.032890388217677376,0.9671096117823226,1,available,5,easy
qwen3.5:9b,2765,psychology,10,E,A,0.5441556717452832,0.5328383408979648,0.4671616591020352,0,available,0,hard
qwen3.5:9b,2778,psychology,10,A,G,0.27326429571349237,0.8154209803622579,0.18457901963774215,0,available,3,medium
qwen3.5:9b,2785,psychology,10,E,E,0.5921980839844276,0.5306277356564604,0.4693722643435396,1,available,1,hard
qwen3.5:9b,2791,psychology,10,I,I,0.9985015311514379,0.006307700359123705,0.9936922996408762,1,available,5,easy
qwen3.5:9b,2792,psychology,10,E,E,0.7976690251959657,0.37568000132404605,0.624319998675954,1,available,0,hard
qwen3.5:9b,2798,psychology,10,B,B,0.9725697542716327,0.07414277788538294,0.9258572221146171,1,available,4,easy
qwen3.5:9b,2799,psychology,10,I,I,0.9932369086310913,0.023944685093119696,0.9760553149068804,1,available,5,easy
qwen3.5:9b,2802,psychology,10,G,G,0.998524821793925,0.006196995525812967,0.993803004474187,1,available,5,easy
qwen3.5:9b,2806,biology,9,C,C,0.9747489043182703,0.07621440102953436,0.9237855989704656,1,available,1,hard
qwen3.5:9b,2809,biology,4,A,A,0.965589944850362,0.10892875772992956,0.8910712422700704,1,available,4,easy
qwen3.5:9b,2820,biology,4,A,D,0.7855017892940829,0.5345120508293374,0.4654879491706626,0,available,3,medium
qwen3.5:9b,2841,biology,10,H,H,0.9854537904948936,0.04119650193759486,0.9588034980624052,1,available,5,easy
qwen3.5:9b,2844,biology,10,G,G,0.9941512274379252,0.018399749365567878,0.9816002506344321,1,available,5,easy
qwen3.5:9b,2852,biology,10,C,C,0.9992508391989647,0.003380816493524021,0.9966191835064759,1,available,5,easy
qwen3.5:9b,2867,biology,10,H,H,0.9851580900182852,0.04521018138706146,0.9547898186129385,1,available,1,hard
qwen3.5:9b,2876,biology,10,F,F,0.9683927522930843,0.07321521326315916,0.9267847867368408,1,available,4,easy
qwen3.5:9b,2888,biology,10,J,J,0.7603498263219017,0.37198762382855505,0.6280123761714449,1,available,0,hard
qwen3.5:9b,2899,biology,10,G,G,0.9994602278813398,0.0025092813488394768,0.9974907186511606,1,available,5,easy
qwen3.5:9b,2922,biology,10,C,I,0.3230193181627789,0.7643941344854398,0.2356058655145602,0,available,3,medium
qwen3.5:9b,2923,biology,4,C,C,0.9986110639627521,0.008431784087529481,0.9915682159124706,1,available,2,medium
qwen3.5:9b,2924,biology,10,J,H,0.6422186928261732,0.3223198228906845,0.6776801771093155,0,available,0,hard
qwen3.5:9b,2926,biology,10,I,I,0.847011226912894,0.2964761186176763,0.7035238813823237,1,available,1,hard
qwen3.5:9b,2948,biology,10,I,I,0.9981057696623893,0.007740412747020733,0.9922595872529792,1,available,5,easy
qwen3.5:9b,2955,biology,10,G,G,0.9963743578862272,0.013648840672535675,0.9863511593274643,1,available,5,easy
qwen3.5:9b,2956,biology,9,G,G,0.9989236780860211,0.004811674994969109,0.9951883250050308,1,available,4,easy
qwen3.5:9b,2958,biology,10,C,G,0.5177873368564054,0.3599193277648649,0.6400806722351351,0,available,5,easy
qwen3.5:9b,2961,biology,10,A,A,0.9995637663022338,0.0020492699788858164,0.9979507300211142,1,available,5,easy
qwen3.5:9b,2966,biology,10,H,H,0.9995091781628326,0.0022876746936861987,0.9977123253063138,1,available,5,easy
qwen3.5:9b,2972,biology,10,A,A,0.9991116187521619,0.003917276034169703,0.9960827239658303,1,available,4,easy
qwen3.5:9b,2987,biology,4,D,D,0.9449418521774174,0.19314426143461075,0.8068557385653893,1,available,1,hard
qwen3.5:9b,2992,biology,10,G,G,0.9385001426426235,0.13118231190813,0.86881768809187,1,available,0,hard
qwen3.5:9b,2998,biology,10,D,D,0.9863178176965877,0.03916552701154847,0.9608344729884515,1,available,0,hard
qwen3.5:9b,2999,biology,10,I,I,0.8908234228266388,0.20939006956744224,0.7906099304325578,1,available,1,hard
qwen3.5:9b,3008,biology,10,J,J,0.6986999679791404,0.5041133522137677,0.49588664778623226,1,available,0,hard
qwen3.5:9b,3012,biology,10,D,D,0.998430543279001,0.006394655177210584,0.9936053448227894,1,available,4,easy
qwen3.5:9b,3034,biology,10,G,G,0.8786034361922066,0.25688422257496457,0.7431157774250354,1,available,0,hard
qwen3.5:9b,3037,biology,10,C,C,0.9765097148534636,0.0643447931830476,0.9356552068169524,1,available,3,medium
qwen3.5:9b,3039,biology,10,E,E,0.9321789080780141,0.14407311096046418,0.8559268890395358,1,available,1,hard
qwen3.5:9b,3042,biology,10,H,H,0.9965384354830901,0.013236020699894583,0.9867639793001054,1,available,4,easy
qwen3.5:9b,3063,biology,10,E,E,0.9986918417619437,0.005470535690428541,0.9945294643095715,1,available,5,easy
qwen3.5:9b,3082,biology,10,H,H,0.9921340967848459,0.027308685679414243,0.9726913143205858,1,available,4,easy
qwen3.5:9b,3089,biology,10,B,B,0.9984582986179759,0.006297216748989521,0.9937027832510105,1,available,5,easy
qwen3.5:9b,3092,biology,10,J,J,0.9916999677752397,0.027556420155697727,0.9724435798443023,1,available,5,easy
qwen3.5:9b,3101,biology,10,H,H,0.9945681763951383,0.018573557144378444,0.9814264428556215,1,available,5,easy
qwen3.5:9b,3113,biology,10,E,G,0.4475277601539386,0.7180672748122713,0.2819327251877287,0,available,0,hard
qwen3.5:9b,3114,biology,4,C,C,0.992827446099024,0.03431548558027666,0.9656845144197234,1,available,2,medium
qwen3.5:9b,3116,biology,4,A,A,0.7856779500977153,0.5003067234005116,0.49969327659948837,1,available,5,easy
qwen3.5:9b,3138,biology,10,E,F,0.2825492447844992,0.8787616919180563,0.12123830808194369,0,available,0,hard
qwen3.5:9b,3142,biology,10,B,B,0.9978127611327663,0.00883338435406617,0.9911666156459338,1,available,5,easy
qwen3.5:9b,3145,biology,10,C,C,0.9874514866836331,0.031638034892816295,0.9683619651071838,1,available,5,easy
qwen3.5:9b,3147,biology,10,F,F,0.9568281381582763,0.10496048703230028,0.8950395129676997,1,available,2,medium
qwen3.5:9b,3151,biology,9,B,B,0.9980676247989697,0.00819223995561467,0.9918077600443853,1,available,5,easy
qwen3.5:9b,3159,biology,10,J,J,0.9918946506402669,0.027205457531450275,0.9727945424685497,1,available,1,hard
qwen3.5:9b,3170,biology,9,H,H,0.999804446970253,0.0010251075062490092,0.998974892493751,1,available,2,medium
qwen3.5:9b,3173,biology,10,J,I,0.8566082681799321,0.2696248492616367,0.7303751507383633,0,available,0,hard
qwen3.5:9b,3183,biology,10,H,H,0.9070249099096126,0.1850712548270041,0.8149287451729958,1,available,0,hard
qwen3.5:9b,3193,biology,10,J,J,0.9987613278502208,0.005311669292278254,0.9946883307077218,1,available,3,medium
qwen3.5:9b,3198,biology,10,B,B,0.9976329273644293,0.009220293054411886,0.9907797069455881,1,available,1,hard
qwen3.5:9b,3201,biology,4,A,A,0.6105005217893854,0.5789220802131075,0.42107791978689246,1,available,5,easy
qwen3.5:9b,3205,biology,4,D,D,0.6825432407067886,0.5122870161525888,0.48771298384741124,1,available,3,medium
qwen3.5:9b,3220,biology,10,I,I,0.9920363288723327,0.027381720564453527,0.9726182794355465,1,available,2,medium
qwen3.5:9b,3232,biology,10,G,G,0.9592864176329541,0.09012537616739721,0.9098746238326028,1,available,5,easy
qwen3.5:9b,3237,biology,10,I,I,0.9809348728681979,0.05680938249543678,0.9431906175045632,1,available,5,easy
qwen3.5:9b,3239,biology,10,D,D,0.7374992932887611,0.39655643590110584,0.6034435640988942,1,available,1,hard
qwen3.5:9b,3262,biology,10,G,G,0.99898930491031,0.004419817988698969,0.995580182011301,1,available,5,easy
qwen3.5:9b,3265,biology,10,D,F,0.804631046486746,0.3745863919364382,0.6254136080635617,0,available,1,hard
qwen3.5:9b,3267,biology,10,J,B,0.2501554962994026,0.9046028567427015,0.09539714325729853,0,available,0,hard
qwen3.5:9b,3273,biology,10,G,G,0.9984071002498078,0.0064324005709067295,0.9935675994290932,1,available,5,easy
qwen3.5:9b,3278,biology,10,F,C,0.4803580871750853,0.5028596313269945,0.4971403686730055,0,available,1,hard
qwen3.5:9b,3289,biology,10,F,F,0.6847344856793248,0.3548053868807528,0.6451946131192472,1,available,1,hard
qwen3.5:9b,3291,biology,10,E,E,0.9211528119482895,0.1332812296274402,0.8667187703725598,1,available,5,easy
qwen3.5:9b,3308,biology,10,F,F,0.972868883930718,0.06538159930726296,0.934618400692737,1,available,4,easy
qwen3.5:9b,3310,biology,8,A,A,0.9961745783989692,0.015614632235968538,0.9843853677640315,1,available,5,easy
qwen3.5:9b,3314,biology,10,B,B,0.9923110769128368,0.023760969900543178,0.9762390300994568,1,available,3,medium
qwen3.5:9b,3321,biology,10,C,C,0.9954499450228578,0.016126669358691767,0.9838733306413082,1,available,4,easy
qwen3.5:9b,3323,biology,8,A,A,0.9972565694402695,0.011354104490769894,0.9886458955092301,1,available,3,medium
qwen3.5:9b,3330,biology,10,G,G,0.9608723669491173,0.09857541064583639,0.9014245893541636,1,available,5,easy
qwen3.5:9b,3340,biology,10,B,B,0.9966009184412705,0.012080907898912766,0.9879190921010872,1,available,5,easy
qwen3.5:9b,3343,biology,10,I,I,0.9482764102451195,0.10361822940697236,0.8963817705930276,1,available,5,easy
qwen3.5:9b,3348,biology,10,A,C,0.9202566428759187,0.14386765259552084,0.8561323474044792,0,available,2,medium
qwen3.5:9b,3358,biology,9,A,A,0.9230536044313628,0.17042724083957764,0.8295727591604224,1,available,1,hard
qwen3.5:9b,3368,biology,10,H,H,0.9942853504737762,0.02040537992059383,0.9795946200794061,1,available,4,easy
qwen3.5:9b,3371,biology,10,A,A,0.9983585286141625,0.00684498154077339,0.9931550184592266,1,available,4,easy
qwen3.5:9b,3409,biology,10,H,H,0.9985918103386828,0.005895752241737217,0.9941042477582628,1,available,2,medium
qwen3.5:9b,3423,biology,10,B,B,0.9971814600503411,0.0109340427887707,0.9890659572112293,1,available,4,easy
qwen3.5:9b,3425,biology,10,C,D,0.6583977738159283,0.4107068193731347,0.5892931806268653,0,available,0,hard
qwen3.5:9b,3446,biology,10,H,H,0.8823622019239533,0.22696218633606402,0.773037813663936,1,available,2,medium
